"","knr","aar","knavn","pm2","Menn_ya_p","Kvinner_ya_p","Total_ya_p","inc_k1","inc_k5","uni_k_mf","uni_k_m","uni_k_f","uni_l_mf","uni_l_m","uni_l_f","Trade_p"
"1769","1636","2016","Meldal",11367,57.15008,52.40506,54.77997,22.6,11.7,14.8,11.2,18.5,2.8,2.7,3,46023
"1770","1636","2017","Meldal",10663,56.74044,52.89047,54.82323,22,12.2,15.2,11.2,19.3,2.7,2.5,2.9,35703
"1771","1638","2008","Orkdal",12621,60.04724,58.12477,59.08513,19.8,15.2,16.9,12.4,21.2,3.2,4.3,2.2,96259
"1772","1638","2009","Orkdal",12594,59.77444,58.48583,59.13082,19.8,15.2,16.9,12.6,21.2,3.2,4.3,2.2,93986
"1773","1638","2010","Orkdal",13642,59.37058,58.41637,58.895,19.7,15.1,17.6,12.8,22.2,3.2,4.2,2.3,95032
"1774","1638","2011","Orkdal",14387,59.26966,57.91145,58.59217,19.7,15.3,17.9,13.3,22.4,3.4,4.2,2.5,97402
"1775","1638","2012","Orkdal",15939,59.2991,57.75816,58.5353,19.8,15.8,18.1,13.5,22.5,3.5,4.2,2.8,100933
"1776","1638","2013","Orkdal",16775,58.82556,57.13039,57.98246,20,15.9,18.1,13.5,22.7,3.8,4.6,3.1,98382
"1777","1638","2014","Orkdal",17968,58.19925,56.93052,57.56794,20,15.9,18.1,13.5,22.7,4,4.6,3.4,97649
"1778","1638","2015","Orkdal",18613,57.66809,57.02069,57.34516,19.4,16.1,18.2,13.3,23,4.1,4.6,3.7,110986
"1779","1638","2016","Orkdal",19617,56.96416,56.86509,56.91485,18.8,16.5,18.3,13.6,22.9,4.4,4.7,4.2,112994
"1780","1638","2017","Orkdal",18230,56.71742,56.67907,56.69834,19.1,16.2,18.5,13.6,23.3,4.4,4.8,4.1,109600
"1781","1640","2008","Røros",13846,57.70349,55.6834,56.6726,19.2,14.2,17.3,12.6,21.8,3.9,5.1,2.7,81771
"1782","1640","2009","Røros",10783,57.98535,55.52418,56.73198,20.3,13.4,18,13.2,22.7,3.9,5.2,2.7,86752
"1783","1640","2010","Røros",12750,57.22081,55.71277,56.45624,20.5,13.5,18.4,13,23.5,4,5.3,2.9,90004
"1784","1640","2011","Røros",13535,57.20015,56.09584,56.6386,19.5,13.8,18.9,13.4,24.2,4.3,5.4,3.3,93252
"1785","1640","2012","Røros",13601,57.03381,55.97617,56.49536,20,13.5,19.6,13.6,25.2,4.4,5.5,3.4,100743
"1786","1640","2013","Røros",14782,57.29847,56.11993,56.70066,20,13.9,20,14.2,25.5,4.9,5.9,3.9,106269
"1787","1640","2014","Røros",16007,57.03892,55.68102,56.34963,19.8,14,20.3,14.5,25.8,5.1,5.9,4.4,112065
"1788","1640","2015","Røros",18497,57.01786,56.10526,56.55283,20.8,14.1,20.8,14.8,26.4,5.4,6.1,4.8,110522
"1789","1640","2016","Røros",16610,57.37527,55.52457,56.43301,20.4,13.7,21.2,15.3,26.9,5.6,6.3,4.9,112903
"1790","1640","2017","Røros",18137,57.00326,56.22378,56.60679,20.6,14.6,21.7,15.6,27.6,6,6.4,5.6,115083
"1791","1648","2008","Midtre Gauldal",8532,57.21008,52.47019,54.85618,20.8,14.6,12.1,8.8,15.3,2,2.6,1.3,45900
"1792","1648","2009","Midtre Gauldal",9046,58.10856,54.1907,56.16807,23.6,13.5,12.4,8.9,16,2,2.4,1.6,46921
"1793","1648","2010","Midtre Gauldal",9326,58.40184,55.3349,56.88623,22.3,14.5,12.9,8.9,16.8,2,2.4,1.6,50761
"1794","1648","2011","Midtre Gauldal",9601,58.49243,55.42492,56.97423,24.2,14,13.5,9.3,17.7,2.2,2.4,2,52576
"1795","1648","2012","Midtre Gauldal",11249,58.75724,55.95668,57.37039,23.1,14.4,13.9,9.7,18,2.2,2.5,1.9,52744
"1796","1648","2013","Midtre Gauldal",11204,58.74525,56.75241,57.75614,21.4,14.8,14.4,9.8,18.9,2.2,2.3,2,52766
"1797","1648","2014","Midtre Gauldal",11249,58.42732,57.3367,57.88398,20.4,14.6,14.8,10,19.6,3.2,3.1,3.3,53725
"1798","1648","2015","Midtre Gauldal",12864,58.30977,57.05677,57.68624,22,15.2,14.8,10.2,19.5,3.4,3.2,3.6,56378
"1799","1648","2016","Midtre Gauldal",12710,58.70599,56.31161,57.51032,21.4,15.7,15.4,10,21,3.2,3.2,3.3,62481
"1800","1648","2017","Midtre Gauldal",13811,57.91129,56.36943,57.14512,21.3,16.2,15.5,9.8,21.4,3.2,3,3.5,66778
"1801","1653","2008","Melhus",13385,58.76121,57.39253,58.08951,16,17.7,16.1,12.3,20,3.2,4,2.4,38431
"1802","1653","2009","Melhus",13862,58.6285,56.9909,57.83009,16.4,18.4,16.4,12.3,20.5,3.3,4,2.6,42661
"1803","1653","2010","Melhus",15113,58.33772,57.1941,57.77913,16.2,18.2,16.6,12.3,21.1,3.4,4.1,2.7,43582
"1804","1653","2011","Melhus",15708,58.0582,56.74134,57.41283,17.1,18.3,17.1,12.5,21.7,3.7,4.3,3.1,46418
"1805","1653","2012","Melhus",17989,58.2309,56.69911,57.48441,16.7,18.8,17.6,12.8,22.4,4,4.6,3.4,44863
"1806","1653","2013","Melhus",19013,58.74719,56.69928,57.74603,16,18.8,18,12.8,23.2,4.2,4.8,3.5,47037
"1807","1653","2014","Melhus",20202,58.27856,56.35522,57.33401,16.3,18.5,18.5,13.5,23.7,4.4,4.9,3.9,48366
"1808","1653","2015","Melhus",20224,58.65385,56.2532,57.47675,16.2,19,18.7,13.3,24.2,4.7,4.9,4.4,49214
"1809","1653","2016","Melhus",22194,58.23544,56.22161,57.24404,16.5,18.8,18.9,13.4,24.7,4.7,4.9,4.4,49096
"1810","1653","2017","Melhus",22953,58.05126,56.15162,57.12083,17.4,19,19.1,13.7,24.7,5,5.1,4.8,48916
"1811","1657","2008","Skaun",13680,59.26617,57.68489,58.48878,14.5,19.8,17.8,13.4,22.4,3.7,4.5,2.8,20954
"1812","1657","2009","Skaun",14632,59.18367,57.35574,58.28802,14.9,19.7,18.5,13.9,23.4,3.9,4.7,3.1,22200
"1813","1657","2010","Skaun",15566,59.30543,57.75253,58.54211,14.1,19.7,19.2,14.5,24.1,4,4.8,3.2,23313
"1814","1657","2011","Skaun",16590,58.5295,57.19457,57.87448,14.5,20.2,19.7,14.8,24.8,4.2,4.8,3.6,25099
"1815","1657","2012","Skaun",19051,58.16846,57.56685,57.87351,14.1,20.7,20.3,15.3,25.6,4.4,4.9,3.9,25713
"1816","1657","2013","Skaun",19314,58.33333,57.84909,58.09884,14.2,20.3,20.8,15.4,26.5,4.7,5,4.3,26780
"1817","1657","2014","Skaun",19206,58.07632,58.1604,58.11688,14,20.7,21.3,15.6,27.3,5.2,5.3,5,28938
"1818","1657","2015","Skaun",22304,57.24051,57.42335,57.32916,14,20.1,21.8,16,27.7,5.3,5.8,4.8,31210
"1819","1657","2016","Skaun",23655,56.7994,57.28336,57.03417,14,20.5,22,16.2,27.9,5.8,6.1,5.5,31224
"1820","1657","2017","Skaun",23273,57.01369,57.26714,57.1375,14.2,20.6,22.2,16.3,28.4,6.1,6.3,5.8,29947
"1821","1662","2008","Klæbu",13636,58.57193,58.07988,58.33033,12.8,22.8,18.3,15,21.6,4.1,5.3,2.8,25816
"1822","1662","2009","Klæbu",14278,57.46243,58.49261,57.96947,12.2,21.6,18.5,14.8,22.1,4.3,5.4,3.2,20331
"1823","1662","2010","Klæbu",15962,56.99217,57.79175,57.38666,12.5,22.1,18.7,14.9,22.5,4.3,5.2,3.5,18273
"1824","1662","2011","Klæbu",17157,57.20509,57.18213,57.19376,12.2,22.6,18.9,15,22.8,4.6,5.6,3.7,18244
"1825","1662","2012","Klæbu",18431,57.68848,57.79376,57.7403,12.5,22.9,18.7,14.9,22.5,4.9,5.6,4.3,17946
"1826","1662","2013","Klæbu",20442,56.86275,57.54266,57.19818,13.5,21.1,18.8,14.7,22.9,5,5.3,4.7,18377
"1827","1662","2014","Klæbu",20373,57.4622,57.13798,57.30318,13.1,20.8,18.9,14.8,23,5.4,5.7,5.1,19095
"1828","1662","2015","Klæbu",21592,57.49836,57.22543,57.36447,14.1,20.8,18.9,14.6,23.2,5.6,5.5,5.6,22049
"1829","1662","2016","Klæbu",23134,57.76918,57.20067,57.49135,14.6,20.9,19.1,14.4,24,5.9,6.1,5.6,21458
"1830","1662","2017","Klæbu",23608,57.78065,57.48564,57.63636,14.6,21.5,19.9,14.9,25.1,5.8,5.7,5.9,23450
"1831","1663","2008","Malvik",17360,59.15069,58.89419,59.02486,13.5,25.7,21.3,16.5,26.3,7,8.9,5,27591
"1832","1663","2009","Malvik",17904,59.18239,58.83221,59.011,13.7,26.5,21.9,16.9,26.9,7.4,9.3,5.4,27896
"1833","1663","2010","Malvik",19214,59.29507,58.92799,59.11554,13.1,26.7,22.2,17.2,27.3,7.7,9.6,5.7,32000
"1834","1663","2011","Malvik",20548,58.95685,58.332,58.64952,13.4,26.6,22.6,17.6,27.8,8,9.7,6.3,37470
"1835","1663","2012","Malvik",22714,58.62757,58.28417,58.45913,13.8,27.1,23.1,17.9,28.5,8.5,10.1,6.9,38027
"1836","1663","2013","Malvik",23863,58.46085,58.48263,58.47153,14.3,26.8,23.4,18,28.9,8.7,10.2,7.2,37493
"1837","1663","2014","Malvik",24596,58.75275,58.03844,58.40251,14.3,26.5,23.6,18.2,29.2,9,10.3,7.8,38262
"1838","1663","2015","Malvik",26428,58.93558,58.22383,58.58646,14.2,25.9,24,18.2,30,9.6,10.8,8.4,40151
"1839","1663","2016","Malvik",27824,59.20883,58.08312,58.65483,14.5,26.5,24.5,18.6,30.5,10,10.9,9.1,41311
"1840","1663","2017","Malvik",27764,58.9045,58.24598,58.58177,14.4,26.8,24.5,18.8,30.3,10.2,11,9.5,39631
"1841","1664","2008","Selbu",9899,55.86072,54.14337,55.01747,21.6,14.9,15.1,9.9,20.4,2.7,3.9,1.5,41168
"1842","1664","2009","Selbu",8701,56.40526,54.6899,55.56943,20.2,14.5,15.4,9.8,21,2.9,4.1,1.6,42458
"1843","1664","2010","Selbu",9343,56.20117,54.9591,55.59441,20.2,15.5,16.2,10.4,22,2.9,4.2,1.7,41654
"1844","1664","2011","Selbu",8703,55.99415,54.52675,55.28028,20.8,15.1,16.5,10.7,22.5,2.9,4.3,1.5,42467
"1845","1664","2012","Selbu",9737,56.45864,54.22785,55.36863,20.6,14.7,16.8,10.7,23.1,3,4.2,1.6,43844
"1846","1664","2013","Selbu",10854,56.23495,54.37788,55.33499,21.3,15.2,16.9,10.8,23.4,3,4.1,2,46676
"1847","1664","2014","Selbu",10776,56.8891,54.13457,55.55831,20.4,15.8,17.4,11.2,23.9,3.3,4.3,2.2,48156
"1848","1664","2015","Selbu",10474,56.91869,53.56962,55.29671,19.6,15.5,17.9,11.5,24.7,3.4,4.3,2.4,44413
"1849","1664","2016","Selbu",13298,56.22055,53.53234,54.91288,19.9,15.5,18.2,11.6,25.2,3.6,4.5,2.6,45112
"1850","1664","2017","Selbu",12774,56.60467,53.12344,54.90483,19.6,15.7,18,11.4,25.1,3.7,4.5,2.9,43584
"1851","1702","2008","Steinkjer",9166,57.99708,55.49244,56.73858,21.6,13.7,18.4,14.7,22.1,4.2,5.8,2.6,76408
"1852","1702","2009","Steinkjer",10181,58.06793,55.26492,56.66092,21.9,14.1,18.6,14.5,22.7,4.2,5.9,2.6,83438
"1853","1702","2010","Steinkjer",10513,57.96662,55.33409,56.65085,21.6,14.9,19.1,14.9,23.1,4.5,6,3,88054
"1854","1702","2011","Steinkjer",12278,57.93006,55.02791,56.4796,21.6,14.7,19.6,15.2,23.8,4.5,6,2.9,89683
"1855","1702","2012","Steinkjer",12999,57.91451,55.11353,56.51317,22,15.1,19.9,15.4,24.2,4.7,6.2,3.2,93656
"1856","1702","2013","Steinkjer",13602,57.82167,55.05207,56.44166,22,14.8,20.2,15.3,25,4.9,6.3,3.5,98483
"1857","1702","2014","Steinkjer",13224,57.61412,54.87748,56.25145,22.1,14.9,20.7,15.7,25.7,5.1,6.5,3.8,104694
"1858","1702","2015","Steinkjer",14087,57.40248,54.9047,56.16166,22,14.7,21.1,15.9,26.4,5.4,6.6,4.2,101796
"1859","1702","2016","Steinkjer",14924,57.16632,54.81516,55.99835,21.8,15.2,21.7,16.3,27.2,5.4,6.6,4.2,105801
"1860","1702","2017","Steinkjer",15236,57.39773,54.99356,56.2079,21.8,15,22.3,16.6,28.1,5.5,6.5,4.4,104327
"1861","1703","2008","Namsos",10444,57.74693,55.87272,56.79384,19.4,15.9,20.2,14.4,25.6,3.9,4.8,3,98617
"1862","1703","2009","Namsos",10665,57.79273,55.95679,56.85766,19.9,16,20.5,14.7,25.9,3.9,4.7,3.2,100648
"1863","1703","2010","Namsos",11186,57.41007,55.82569,56.60023,19.8,16.4,21,14.8,26.9,4,4.8,3.2,101442
"1864","1703","2011","Namsos",11399,56.93327,56.35755,56.64032,19.3,16.3,21.4,15.2,27.2,4.3,4.9,3.8,107712
"1865","1703","2012","Namsos",13384,56.4932,56.37778,56.4348,20.4,16.8,22,15.3,28.4,4.4,5,3.9,106152
"1866","1703","2013","Namsos",14177,56.60583,56.48472,56.5445,20.3,16.6,22.3,15.4,28.9,4.6,5.2,4,105653
"1867","1703","2014","Namsos",13968,56.14306,56.3675,56.25621,20.5,16.6,22.6,15.5,29.3,4.8,5.3,4.4,110280
"1868","1703","2015","Namsos",13783,56.35129,56.6519,56.50238,20,16.9,22.8,15.6,29.6,5,5.4,4.7,113198
"1869","1703","2016","Namsos",14663,56.11768,56.24051,56.17986,20.6,17.3,23.3,16.1,30.1,5.3,5.6,5,114744
"1870","1703","2017","Namsos",14596,56.02224,55.92395,55.97272,19.7,18.4,23.4,16.3,30.2,5.4,5.6,5.2,114087
"1871","1714","2008","Stjørdal",16244,58.72694,57.18601,57.95984,18.3,17.5,18.4,14.8,22,4.4,5.7,3.1,78280
"1872","1714","2009","Stjørdal",15856,58.33175,57.00441,57.67176,18.4,18,19.1,15.3,23,4.5,5.8,3.2,80713
"1873","1714","2010","Stjørdal",17159,57.96642,56.58376,57.27719,17.8,18.5,19.3,15.3,23.3,4.7,6,3.4,81704
"1874","1714","2011","Stjørdal",18274,57.56461,56.1654,56.86781,18,18.9,19.7,15.5,23.8,4.9,6,3.7,83450
"1875","1714","2012","Stjørdal",18345,57.20481,55.75576,56.48291,17.9,19.3,20,15.8,24.2,5.1,6.2,3.9,85795
"1876","1714","2013","Stjørdal",19207,57.23948,55.48376,56.36534,18.1,19.2,20.3,15.9,24.6,5.1,6.2,4.1,86999
"1877","1714","2014","Stjørdal",20357,57.11389,55.77211,56.44315,18.3,19.4,20.5,16,25,5.4,6.3,4.5,90272
"1878","1714","2015","Stjørdal",19893,57.17012,55.9755,56.57534,18.2,19,21,16.5,25.4,5.7,6.4,4.9,92048
"1879","1714","2016","Stjørdal",22005,57.43921,55.93279,56.69298,18.2,19.2,21.3,16.7,25.9,5.9,6.7,5.1,93865
"1880","1714","2017","Stjørdal",23084,56.96732,55.90808,56.44444,18.1,19.4,21.8,16.9,26.6,6,6.6,5.3,91821
"1881","1717","2008","Frosta",11099,54.32099,50.51958,52.39254,24.1,16.1,13.3,8.7,17.8,2.5,2.8,2.1,49918
"1882","1717","2009","Frosta",10449,54.79902,51.65615,53.19662,23,16.4,13.6,8.8,18.2,2.3,2.7,1.9,50603
"1883","1717","2010","Frosta",10073,56.03589,51.45784,53.70741,23.8,15.5,13.8,9,18.5,2.7,3.1,2.4,47303
"1884","1717","2011","Frosta",15305,57.37052,52.2993,54.80693,24.4,14.4,14.4,9.5,19.2,2.5,3,2,47583
"1885","1717","2012","Frosta",13975,56.55172,52.09444,54.31627,24.8,14.1,14.6,10.1,19,2.6,3,2.2,47508
"1886","1717","2013","Frosta",13547,56.20716,51.97869,54.09212,24.3,15,14.9,10.4,19.3,2.9,3.1,2.8,49506
"1887","1717","2014","Frosta",14244,55.37998,51.43505,53.41123,24.1,14.2,15.6,11.6,19.5,3.6,3.5,3.6,48226
"1888","1717","2015","Frosta",13639,56.19707,51.62264,53.8872,24.1,12.9,15,11,19,4,3.8,4.3,50155
"1889","1717","2016","Frosta",12279,56.12557,51.84906,53.97187,25.6,15.9,16.4,12.2,20.7,3.9,3.7,4,53474
"1890","1717","2017","Frosta",15009,57.07763,52.73556,54.90494,22.9,16.4,16.8,11.9,21.7,3.9,3.8,4.1,61478
"1891","1719","2008","Levanger",10760,58.09283,56.62194,57.35222,20,16.3,23.5,17.5,29.4,5.4,6.7,4.1,62504
"1892","1719","2009","Levanger",10586,58.30977,56.59115,57.44692,20.5,16.5,23.7,17.5,29.7,5.6,7,4.2,67900
"1893","1719","2010","Levanger",11486,58.16625,56.53801,57.34661,20.5,17,24.2,17.5,30.7,5.7,7.1,4.4,72871
"1894","1719","2011","Levanger",13679,58.0895,56.56961,57.32352,19.8,16.9,24.7,18,31.1,5.9,7.1,4.8,74193
"1895","1719","2012","Levanger",14145,58.32269,56.64497,57.47807,20.1,17.2,25.2,18.2,31.9,6.1,7.4,4.9,74860
"1896","1719","2013","Levanger",15035,58.44211,56.54625,57.4903,19.7,17.3,25.7,18.8,32.4,6.4,7.5,5.2,73779
"1897","1719","2014","Levanger",15798,58.3525,56.42753,57.38601,19.7,16.8,26,19.2,32.6,6.6,7.6,5.7,76913
"1898","1719","2015","Levanger",16754,58.4574,56.75372,57.59988,19.5,17.1,26.3,19.2,33.2,6.9,7.7,6.1,74572
"1899","1719","2016","Levanger",17210,58.44089,56.83387,57.63386,18.9,17.4,26.7,19.5,33.8,7,7.6,6.4,76321
"1900","1719","2017","Levanger",18453,58.30635,56.91447,57.60607,19.6,17.6,27.2,20,34.2,7.5,8,7,76460
"1901","1721","2008","Verdal",10074,59.06918,57.97766,58.52845,19.6,13.1,16.3,12,20.6,2.4,3.2,1.5,62569
"1902","1721","2009","Verdal",10087,58.84583,57.78252,58.31744,19.2,12.9,16.4,12,20.8,2.3,3.1,1.6,64897
"1903","1721","2010","Verdal",10716,58.30542,57.62256,57.96653,19.9,12.3,16.7,12.1,21.3,2.5,3.3,1.8,65268
"1904","1721","2011","Verdal",12218,58.21785,57.62855,57.92521,20.2,12.9,17.2,12.4,22.1,2.6,3.3,1.9,64795
"1905","1721","2012","Verdal",13083,58.0308,56.80956,57.42684,20.6,13.7,17.6,12.6,22.5,2.8,3.5,2.1,67834
"1906","1721","2013","Verdal",14466,57.69178,56.38889,57.04656,20.8,13.9,17.7,12.6,23,2.9,3.5,2.2,68187
"1907","1721","2014","Verdal",14130,58.27147,56.0878,57.20179,21.7,13.9,18.2,13.1,23.5,3.2,3.7,2.6,70015
"1908","1721","2015","Verdal",14543,58.08931,55.97632,57.05314,21.1,13.5,18.5,13,24.3,3.4,3.8,3,65783
"1909","1721","2016","Verdal",15689,57.83848,56.06952,56.9701,21.4,13.8,18.8,13.1,24.8,3.5,3.9,3,66878
"1910","1721","2017","Verdal",15877,57.27743,55.79869,56.54926,21.1,14.4,19.2,13.5,25,3.6,4.1,3.1,66903
"1911","1750","2008","Vikna",8830,58.37865,54.99751,56.69311,20.9,16.8,13.2,10.3,16.2,1.5,1.9,1.1,72540
"1912","1750","2009","Vikna",10253,58.89157,55.20988,57.07317,19.6,16.9,13.6,10.4,16.9,1.6,2.1,1.2,71465
"1913","1750","2010","Vikna",10318,59.3359,55.5773,57.4721,20.4,17.3,14.2,10.7,17.7,1.9,2.2,1.6,79840
"1914","1750","2011","Vikna",12431,59.09308,55.29412,57.21886,20.1,17.7,14.5,11,18.1,2.1,2.4,1.7,80641
"1915","1750","2012","Vikna",13829,59.90676,55.05725,57.51002,20.2,17.9,14.6,10.8,18.6,2.3,2.5,2.1,81953
"1916","1750","2013","Vikna",14313,58.73383,54.91573,56.83721,19,18,15,11,19,2.1,2.2,2,81113
"1917","1750","2014","Vikna",13314,58.01562,54.43097,56.23698,20.2,17.9,15.3,11.2,19.4,2.3,2.5,2.1,82072
"1918","1750","2015","Vikna",16956,58.08219,54.62494,56.3603,19.3,19,15.4,11.2,19.8,2.5,2.6,2.4,84496
"1919","1750","2016","Vikna",18429,58.31456,55.4428,56.89537,18.5,19.7,16.4,11.9,21.1,2.7,2.7,2.7,91884
"1920","1750","2017","Vikna",17973,57.51342,55.36205,56.45088,18.9,19.8,16.6,12.1,21.4,3,3.2,2.8,94876
"1921","1751","2008","Nærøy",8026,55.91143,53.8214,54.87537,25.2,14.5,11.7,8.2,15.3,2,2,2,52018
"1922","1751","2009","Nærøy",6844,56.13412,53.64859,54.91179,25.6,14.5,12.1,8.6,15.6,2.1,2,2.2,53542
"1923","1751","2010","Nærøy",7501,56.16601,53.21138,54.70942,23.3,15,12.7,8.9,16.6,2.2,2.2,2.2,58105
"1924","1751","2011","Nærøy",7382,57.23295,53.0463,55.17103,23.3,14.6,13.1,9,17.4,2.2,2.2,2.2,56348
"1925","1751","2012","Nærøy",8689,57.07675,53.31179,55.23772,23.6,15,13.7,9.7,17.9,2.3,2.3,2.4,57412
"1926","1751","2013","Nærøy",10593,57.54932,53.4742,55.58171,23.7,16.9,13.8,9.8,18.1,2.4,2.3,2.4,58356
"1927","1751","2014","Nærøy",10738,57.31754,53.49407,55.46998,25.2,16.2,14.5,10.2,19,2.8,2.5,3,63594
"1928","1751","2015","Nærøy",12373,56.69592,53.49593,55.14662,24.2,17.2,14.7,10.2,19.5,3.2,2.9,3.4,62938
"1929","1751","2016","Nærøy",14124,56.12782,53.85239,55.03316,24,17.3,14.9,10,20.2,3.3,3,3.5,65746
"1930","1751","2017","Nærøy",14164,56.69759,54.89153,55.83885,23.5,18.1,15.5,10.3,21.2,3.2,3,3.5,66136
"1931","1804","2008","Bodø",18903,61.36828,60.01215,60.6897,16.9,20.1,23.9,19.4,28.3,6.1,7.7,4.6,77189
"1932","1804","2009","Bodø",18414,61.23908,60.06962,60.65383,16.9,20.7,24.1,19.4,28.8,6.3,7.8,4.9,77041
"1933","1804","2010","Bodø",20378,61.10242,60.00423,60.5537,16.7,20.6,24.4,19.3,29.4,6.7,8,5.3,78184
"1934","1804","2011","Bodø",21030,61.25105,60.34576,60.79796,16.7,20.4,25,19.8,30.1,6.9,8.3,5.6,81732
"1935","1804","2012","Bodø",22719,61.47399,60.09008,60.78229,17,20.4,25.2,19.8,30.4,7.4,8.5,6.3,85261
"1936","1804","2013","Bodø",24833,61.4791,59.99593,60.73817,16.5,21.1,25.4,19.9,30.8,7.7,8.7,6.8,86431
"1937","1804","2014","Bodø",24745,61.86298,59.87647,60.8735,16.9,20.8,25.5,20.2,30.9,8.3,9.1,7.4,89407
"1938","1804","2015","Bodø",27250,61.78102,59.84924,60.82096,16.5,20.9,25.9,20.4,31.4,8.6,9.3,7.9,93029
"1939","1804","2016","Bodø",27581,61.65648,59.80981,60.7372,16.7,20.9,26.1,20.6,31.5,9.2,9.7,8.7,95369
"1940","1804","2017","Bodø",29527,61.44719,59.97638,60.71499,17.2,21.2,26.4,20.9,31.9,9.5,9.8,9.1,96056
"1941","1805","2008","Narvik",14852,59.99563,55.84416,57.90905,21.8,15.8,19.5,16.9,22.1,4.3,6.1,2.5,75494
"1942","1805","2009","Narvik",14071,60.18822,55.92834,58.04992,20.6,16.8,19.8,17,22.5,4.5,6.2,2.8,77073
"1943","1805","2010","Narvik",14638,60.51886,56.2202,58.36322,20.7,17.2,20.3,17.3,23.2,4.7,6.4,3,76787
"1944","1805","2011","Narvik",15022,60.29926,56.20121,58.24266,20.9,17,20.5,17.2,23.8,5,6.7,3.3,77927
"1945","1805","2012","Narvik",15054,60.62703,56.30489,58.46912,22.3,16.6,20.9,17.6,24.2,5.2,6.7,3.6,78792
"1946","1805","2013","Narvik",15596,60.63339,56.63476,58.64714,20.9,17,21.2,17.6,24.8,5.4,6.8,4,78910
"1947","1805","2014","Narvik",16404,60.46438,56.79931,58.64742,21.4,17.3,21.5,17.7,25.4,6,7.4,4.6,81452
"1948","1805","2015","Narvik",17041,60.84767,57.09688,58.99326,20.5,16.8,22,18,26,6.4,7.8,5.1,82554
"1949","1805","2016","Narvik",18308,60.40834,57.19978,58.82259,20.2,17.7,22.4,18.5,26.4,6.7,8,5.4,85352
"1950","1805","2017","Narvik",18430,60.40283,57.03656,58.73854,19.9,17.5,22.9,18.8,27,7,8,6,85073
"1951","1813","2008","Brønnøy",8946,59.22643,55.24659,57.21301,20.7,14,16.3,14.6,18.1,2.8,3.9,1.8,76548
"1952","1813","2009","Brønnøy",10388,59.58522,55.63087,57.58852,21.2,15,16.8,14.6,19,3,4,2,76258
"1953","1813","2010","Brønnøy",11901,58.98727,55.607,57.27154,21.5,16.4,17.5,14.9,20,3.1,4,2.3,67460
"1954","1813","2011","Brønnøy",12862,58.10526,56.21332,57.14471,20.7,16.1,17.8,15.2,20.4,3.1,3.9,2.3,70388
"1955","1813","2012","Brønnøy",16766,57.97858,55.60901,56.77552,20.6,16.4,18,14.9,21.1,3.5,4.2,2.8,78945
"1956","1813","2013","Brønnøy",16913,57.54132,56.23276,56.87747,21.8,16.4,18,14.8,21.1,3.6,4,3.3,81133
"1957","1813","2014","Brønnøy",16534,57.94489,56.4275,57.17361,22,16.8,18.4,14.7,22,3.9,4.4,3.3,82920
"1958","1813","2015","Brønnøy",20439,57.55561,56.30127,56.91959,21,16.9,18.5,15.1,21.8,4.2,4.6,3.9,83101
"1959","1813","2016","Brønnøy",18781,58.08992,56.24845,57.15901,21.1,16.6,18.8,15.2,22.2,4.5,4.7,4.2,85826
"1960","1813","2017","Brønnøy",16622,58.41584,56.33557,57.36551,22,17.5,19,15.3,22.6,4.4,4.7,4.2,86746
"1961","1820","2008","Alstahaug",10605,58.91322,58.25,58.58193,20.9,16.3,18.7,14.3,22.9,3.5,4.3,2.7,92019
"1962","1820","2009","Alstahaug",11763,59.28909,58.3033,58.79578,20.3,17.6,19.1,14.7,23.4,3.6,4.2,2.9,100909
"1963","1820","2010","Alstahaug",15083,58.98579,58.52509,58.75486,19.8,18.3,19.7,15.3,24,3.9,4.3,3.5,105648
"1964","1820","2011","Alstahaug",16531,58.31266,58.29926,58.30592,19.7,17.9,20.1,15.3,24.8,4.1,4.4,3.7,105771
"1965","1820","2012","Alstahaug",15330,58.38981,58.0505,58.22029,20.3,17,20.1,15,25.1,4.4,4.5,4.3,108376
"1966","1820","2013","Alstahaug",16916,57.69959,58.04692,57.87257,20.7,17.7,20.4,15,25.5,4.6,4.6,4.6,107198
"1967","1820","2014","Alstahaug",15606,58.15832,57.5,57.83067,22.3,16.2,20.3,15.4,25.3,5.2,5.1,5.3,107814
"1968","1820","2015","Alstahaug",17482,58.28891,57.26634,57.78106,21.8,16.9,20.7,15.6,25.7,5.5,5.3,5.7,108243
"1969","1820","2016","Alstahaug",17273,57.84706,57.35613,57.60387,21.4,17,21.1,16.1,26,5.8,5.3,6.3,112958
"1970","1820","2017","Alstahaug",17345,57.20407,57.22794,57.21594,21.4,16.6,21.8,16,27.6,6.1,6,6.3,115033
"1971","1824","2008","Vefsn",11814,59.1077,56.19835,57.66538,18.7,15.4,17.1,13.6,20.7,2.8,3.8,1.7,72316
"1972","1824","2009","Vefsn",11350,58.86038,55.8602,57.36771,19.8,14.5,17.2,13.6,20.8,2.8,3.9,1.8,75572
"1973","1824","2010","Vefsn",12016,58.95578,55.96801,57.47684,20.5,14.9,17.5,13.8,21.2,3,4,2,76091
"1974","1824","2011","Vefsn",14025,58.36929,55.89128,57.14286,19.7,15.1,17.9,14,21.7,3,4,2,77581
"1975","1824","2012","Vefsn",13353,58.33706,55.75073,57.05989,19.4,15.3,18.3,14.5,22.3,3.3,4.2,2.4,80134
